datetime,province,temp,wind_dir,wind_speed
2020-12-25 07:00:00,BKK,30.0,85,7
2020-12-25 10:00:00,BKK,31.1,75,8
2020-12-25 13:00:00,BKK,29.3,55,13
2020-12-25 16:00:00,BKK,27.8,55,10
2020-12-25 19:00:00,BKK,26.9,60,9
2020-12-25 22:00:00,BKK,26.3,55,7
2020-12-26 01:00:00,BKK,25.9,55,5
2020-12-26 04:00:00,BKK,29.4,75,9
2020-12-26 07:00:00,BKK,31.3,125,7
2020-12-26 10:00:00,BKK,30.5,185,2
2020-12-26 13:00:00,BKK,29.6,330,2
2020-12-26 16:00:00,BKK,28.6,150,1
2020-12-26 19:00:00,BKK,27.9,120,2
2020-12-26 22:00:00,BKK,27.1,160,0
2020-12-27 01:00:00,BKK,26.5,55,3
2020-12-27 04:00:00,BKK,29.7,135,5
2020-12-27 07:00:00,BKK,31.5,170,9
2020-12-27 10:00:00,BKK,31.1,185,6
2020-12-27 13:00:00,BKK,29.5,195,4
2020-12-27 16:00:00,BKK,28.5,210,10
2020-12-27 19:00:00,BKK,27.7,220,6
2020-12-27 22:00:00,BKK,27.0,260,4
2020-12-28 01:00:00,BKK,26.8,340,1
2020-12-28 04:00:00,BKK,30.3,150,2
2020-12-28 07:00:00,BKK,32.0,175,7
2020-12-28 10:00:00,BKK,30.9,205,5
2020-12-28 13:00:00,BKK,29.9,285,3
2020-12-28 16:00:00,BKK,29.3,220,7
2020-12-28 19:00:00,BKK,27.9,215,7
2020-12-28 22:00:00,BKK,26.9,230,5
2020-12-29 01:00:00,BKK,26.7,335,1
2020-12-29 04:00:00,BKK,29.9,180,2
2020-12-29 07:00:00,BKK,32.4,155,4
2020-12-29 10:00:00,BKK,31.9,185,6
2020-12-29 13:00:00,BKK,30.2,285,6
2020-12-29 16:00:00,BKK,29.5,230,4
2020-12-29 19:00:00,BKK,28.0,270,1
2020-12-29 22:00:00,BKK,27.2,345,3
2020-12-30 01:00:00,BKK,26.9,30,6
2020-12-30 04:00:00,BKK,30.5,75,17
2020-12-30 07:00:00,BKK,33.0,70,18
2020-12-30 10:00:00,BKK,33.0,60,15
2020-12-30 13:00:00,BKK,30.1,45,18
2020-12-30 16:00:00,BKK,28.1,55,26
2020-12-30 19:00:00,BKK,25.7,50,20
2020-12-30 22:00:00,BKK,23.5,60,21
2020-12-31 01:00:00,BKK,22.2,50,18
2020-12-31 04:00:00,BKK,24.3,50,16
2020-12-31 07:00:00,BKK,28.8,55,16
2020-12-31 10:00:00,BKK,29.5,60,18
2020-12-31 13:00:00,BKK,26.4,50,15
2020-12-31 16:00:00,BKK,24.7,50,21
2020-12-31 19:00:00,BKK,22.7,40,17
2020-12-31 22:00:00,BKK,20.4,55,18
2021-01-01 01:00:00,BKK,19.8,20,13
2021-01-01 04:00:00,BKK,24.0,55,10
2021-01-01 07:00:00,BKK,26.7,35,8
2021-01-01 10:00:00,BKK,26.7,25,10
2021-01-01 13:00:00,BKK,25.3,50,16
2021-01-01 16:00:00,BKK,24.0,55,19
2021-01-01 19:00:00,BKK,22.5,45,15
2021-01-01 22:00:00,BKK,21.0,40,11
2021-01-02 01:00:00,BKK,20.9,25,10
2021-01-02 04:00:00,BKK,25.1,45,5
2021-01-02 07:00:00,BKK,27.6,310,3
2021-01-02 10:00:00,BKK,27.5,360,8
2021-01-02 13:00:00,BKK,25.7,10,13
2021-01-02 16:00:00,BKK,24.6,20,12
2021-01-02 19:00:00,BKK,23.4,25,5
2021-01-02 22:00:00,BKK,22.0,335,9
2021-01-03 01:00:00,BKK,22.3,340,10
2021-01-03 04:00:00,BKK,27.3,355,8
2021-01-03 07:00:00,BKK,30.2,55,4
2021-01-03 10:00:00,BKK,30.0,35,4
2021-01-03 13:00:00,BKK,27.4,30,7
2021-01-03 16:00:00,BKK,26.3,65,12
2021-01-03 19:00:00,BKK,25.2,40,10
2021-01-03 22:00:00,BKK,24.1,20,10
2021-01-04 01:00:00,BKK,24.1,45,10
2021-01-04 04:00:00,BKK,28.1,30,6
2021-01-04 07:00:00,BKK,30.5,35,5
2021-01-04 10:00:00,BKK,30.3,35,7
2021-01-04 13:00:00,BKK,27.8,30,11
2021-01-04 16:00:00,BKK,26.8,50,12
2021-01-04 19:00:00,BKK,26.2,15,10
2021-01-04 22:00:00,BKK,25.1,5,10
2021-01-05 01:00:00,BKK,25.2,5,10
2021-01-05 04:00:00,BKK,29.7,75,6
2021-01-05 07:00:00,BKK,31.9,140,2
2021-01-05 10:00:00,BKK,31.4,135,3
2021-01-05 13:00:00,BKK,29.1,25,5
2021-01-05 16:00:00,BKK,28.5,100,8
2021-01-05 19:00:00,BKK,27.5,10,3
2021-01-05 22:00:00,BKK,26.4,0,7
2021-01-06 01:00:00,BKK,26.9,25,6
2021-01-06 04:00:00,BKK,30.8,100,10
2021-01-06 07:00:00,BKK,32.4,160,4
2021-01-06 10:00:00,BKK,32.0,85,1
2021-01-06 13:00:00,BKK,29.5,25,7
2021-01-06 16:00:00,BKK,28.5,100,10
2021-01-06 19:00:00,BKK,27.4,85,3
2021-01-06 22:00:00,BKK,26.7,70,6
2021-01-07 01:00:00,BKK,26.7,40,7
2021-01-07 04:00:00,BKK,30.5,65,8
2021-01-07 07:00:00,BKK,32.8,110,3
2021-01-07 10:00:00,BKK,32.2,15,3
2021-01-07 13:00:00,BKK,30.2,355,2
2021-01-07 16:00:00,BKK,29.2,105,11
2021-01-07 19:00:00,BKK,27.8,95,12
2021-01-07 22:00:00,BKK,26.9,75,14
2021-01-08 01:00:00,BKK,26.8,65,14
2021-01-08 04:00:00,BKK,30.2,75,17
2021-01-08 07:00:00,BKK,32.1,90,14
2021-01-08 10:00:00,BKK,31.7,70,11
2021-01-08 13:00:00,BKK,29.5,70,18
2021-01-08 16:00:00,BKK,27.4,55,18
2021-01-08 19:00:00,BKK,25.4,45,16
2021-01-08 22:00:00,BKK,23.6,60,14
2021-01-09 01:00:00,BKK,23.0,80,16
2021-01-09 04:00:00,BKK,26.8,70,16
2021-01-09 07:00:00,BKK,29.6,75,16
2021-01-09 10:00:00,BKK,29.9,75,11
2021-01-09 13:00:00,BKK,27.1,40,10
2021-01-09 16:00:00,BKK,25.7,65,12
2021-01-09 19:00:00,BKK,24.3,60,11
2021-01-09 22:00:00,BKK,22.9,30,9
2021-01-10 01:00:00,BKK,23.0,55,10
2021-01-10 04:00:00,BKK,27.3,75,11
2021-01-10 07:00:00,BKK,29.9,95,9
2021-01-10 10:00:00,BKK,29.8,85,10
2021-01-10 13:00:00,BKK,27.5,75,10
2021-01-10 16:00:00,BKK,26.0,90,14
2021-01-10 19:00:00,BKK,24.4,55,11
2021-01-10 22:00:00,BKK,22.8,25,8
2021-01-11 01:00:00,BKK,23.3,30,9
2021-01-11 04:00:00,BKK,27.3,90,10
2021-01-11 07:00:00,BKK,30.1,90,15
2021-01-11 10:00:00,BKK,30.3,65,12
2021-01-11 13:00:00,BKK,26.9,45,18
2021-01-11 16:00:00,BKK,24.8,70,26
2021-01-11 19:00:00,BKK,21.9,45,22
2021-01-11 22:00:00,BKK,19.1,65,24
2021-01-12 01:00:00,BKK,18.3,50,18
2021-01-12 04:00:00,BKK,21.8,35,15
2021-01-12 07:00:00,BKK,26.4,45,11
2021-01-12 10:00:00,BKK,27.0,35,14
2021-01-12 13:00:00,BKK,23.4,30,19
2021-01-12 16:00:00,BKK,21.4,50,19
2021-01-12 19:00:00,BKK,19.8,55,14
2021-01-12 22:00:00,BKK,18.7,15,9
2021-01-13 01:00:00,BKK,18.8,350,11
2021-01-13 04:00:00,BKK,23.8,35,11
2021-01-13 07:00:00,BKK,26.6,100,4
2021-01-13 10:00:00,BKK,26.7,140,1
2021-01-13 13:00:00,BKK,24.1,310,5
2021-01-13 16:00:00,BKK,23.2,320,7
2021-01-13 19:00:00,BKK,21.6,350,8
2021-01-13 22:00:00,BKK,20.6,5,8
2021-01-14 01:00:00,BKK,21.0,360,13
2021-01-14 04:00:00,BKK,26.6,355,11
2021-01-14 07:00:00,BKK,29.3,165,2
2021-01-14 10:00:00,BKK,29.0,200,5
2021-01-14 13:00:00,BKK,26.2,260,4
2021-01-14 16:00:00,BKK,25.4,270,6
2021-01-14 19:00:00,BKK,23.7,355,4
2021-01-14 22:00:00,BKK,22.9,10,6
2021-01-15 01:00:00,BKK,23.3,30,7
2021-01-15 04:00:00,BKK,27.6,115,6
2021-01-15 07:00:00,BKK,30.1,175,6
2021-01-15 10:00:00,BKK,29.7,210,9
2021-01-15 13:00:00,BKK,27.1,220,7
2021-01-15 16:00:00,BKK,25.6,215,13
2021-01-15 19:00:00,BKK,24.6,190,9
2021-01-15 22:00:00,BKK,23.8,170,6
2021-01-16 01:00:00,BKK,25.0,165,6
2021-01-16 04:00:00,BKK,28.6,175,10
2021-01-16 07:00:00,BKK,30.1,200,9
2021-01-16 10:00:00,BKK,29.8,200,12
2021-01-16 13:00:00,BKK,26.7,190,15
2021-01-16 16:00:00,BKK,25.6,195,15
2021-01-16 19:00:00,BKK,24.8,170,8
2021-01-16 22:00:00,BKK,24.5,165,6
2021-01-17 01:00:00,BKK,25.3,100,6
2021-01-17 04:00:00,BKK,29.0,100,10
2021-01-17 07:00:00,BKK,29.8,125,3
2021-01-17 10:00:00,BKK,31.1,40,9
2021-01-17 13:00:00,BKK,28.8,60,19
2021-01-17 16:00:00,BKK,27.6,60,21
2021-01-17 19:00:00,BKK,24.8,65,24
2021-01-17 22:00:00,BKK,22.3,70,25
2021-01-18 01:00:00,BKK,21.7,70,19
2021-01-18 04:00:00,BKK,25.6,55,14
2021-01-18 07:00:00,BKK,29.3,75,12
2021-01-18 10:00:00,BKK,29.6,50,13
2021-01-18 13:00:00,BKK,26.3,45,18
2021-01-18 16:00:00,BKK,24.7,55,21
2021-01-18 19:00:00,BKK,22.8,60,13
2021-01-18 22:00:00,BKK,21.4,60,14
2021-01-19 01:00:00,BKK,21.0,25,10
2021-01-19 04:00:00,BKK,25.3,80,8
2021-01-19 07:00:00,BKK,28.6,75,4
2021-01-19 10:00:00,BKK,28.2,245,1
2021-01-19 13:00:00,BKK,25.0,15,5
2021-01-19 16:00:00,BKK,24.0,60,6
2021-01-19 19:00:00,BKK,22.9,85,7
2021-01-19 22:00:00,BKK,21.4,350,6
2021-01-20 01:00:00,BKK,21.6,350,6
2021-01-20 04:00:00,BKK,26.9,70,2
2021-01-20 07:00:00,BKK,29.3,195,6
2021-01-20 10:00:00,BKK,28.9,220,8
2021-01-20 13:00:00,BKK,26.3,265,3
2021-01-20 16:00:00,BKK,25.4,275,5
2021-01-20 19:00:00,BKK,23.5,295,4
2021-01-20 22:00:00,BKK,22.2,310,9
2021-01-21 01:00:00,BKK,22.8,335,6
2021-01-21 04:00:00,BKK,28.4,30,2
2021-01-21 07:00:00,BKK,30.4,180,8
2021-01-21 10:00:00,BKK,29.9,205,10
2021-01-21 13:00:00,BKK,27.2,280,6
2021-01-21 16:00:00,BKK,26.4,240,6
2021-01-21 19:00:00,BKK,24.3,275,6
2021-01-21 22:00:00,BKK,22.9,315,6
2021-01-22 01:00:00,BKK,23.8,320,8
2021-01-22 04:00:00,BKK,29.3,305,3
2021-01-22 07:00:00,BKK,31.3,195,9
2021-01-22 10:00:00,BKK,30.4,185,10
2021-01-22 13:00:00,BKK,27.9,185,8
2021-01-22 16:00:00,BKK,26.5,210,13
2021-01-22 19:00:00,BKK,25.2,220,7
2021-01-22 22:00:00,BKK,24.2,165,3
2021-01-23 01:00:00,BKK,25.3,25,1
2021-01-23 04:00:00,BKK,29.4,185,7
2021-01-23 07:00:00,BKK,31.1,185,10
2021-01-23 10:00:00,BKK,30.6,215,14
2021-01-23 13:00:00,BKK,27.6,210,15
2021-01-23 16:00:00,BKK,26.7,195,17
2021-01-23 19:00:00,BKK,25.8,185,14
2021-01-23 22:00:00,BKK,25.2,185,13
2021-01-24 01:00:00,BKK,26.1,180,5
2021-01-24 04:00:00,BKK,29.3,180,10
2021-01-24 07:00:00,BKK,31.2,185,12
2021-01-24 10:00:00,BKK,30.7,195,14
2021-01-24 13:00:00,BKK,27.7,185,14
2021-01-24 16:00:00,BKK,26.7,200,18
2021-01-24 19:00:00,BKK,25.8,195,13
2021-01-24 22:00:00,BKK,25.1,190,10
2021-01-25 01:00:00,BKK,26.3,190,6
2021-01-25 04:00:00,BKK,29.8,185,9
2021-01-25 07:00:00,BKK,31.8,190,12
2021-01-25 10:00:00,BKK,31.3,210,12
2021-01-25 13:00:00,BKK,28.7,220,10
2021-01-25 16:00:00,BKK,27.0,220,14
2021-01-25 19:00:00,BKK,26.1,215,6
2021-01-25 22:00:00,BKK,25.6,210,2
2021-01-26 01:00:00,BKK,26.6,350,4
2021-01-26 04:00:00,BKK,31.4,95,3
2021-01-26 07:00:00,BKK,32.8,170,12
2021-01-26 10:00:00,BKK,32.4,180,10
2021-01-26 13:00:00,BKK,29.6,200,10
2021-01-26 16:00:00,BKK,27.8,180,8
2021-01-26 19:00:00,BKK,27.0,170,6
2021-01-26 22:00:00,BKK,26.5,180,5
2021-01-27 01:00:00,BKK,27.5,170,4
2021-01-27 04:00:00,BKK,31.0,120,11
2021-01-27 07:00:00,BKK,32.8,175,8
2021-01-27 10:00:00,BKK,31.3,215,10
2021-01-27 13:00:00,BKK,29.0,215,8
2021-01-27 16:00:00,BKK,27.8,200,11
2021-01-27 19:00:00,BKK,27.0,175,11
2021-01-27 22:00:00,BKK,26.6,185,8
2021-01-28 01:00:00,BKK,27.4,115,1
2021-01-28 04:00:00,BKK,30.9,115,7
2021-01-28 07:00:00,BKK,33.0,170,8
2021-01-28 10:00:00,BKK,32.4,195,9
2021-01-28 13:00:00,BKK,30.2,115,4
2021-01-28 16:00:00,BKK,28.7,135,9
2021-01-28 19:00:00,BKK,27.6,130,9
2021-01-28 22:00:00,BKK,26.7,105,14
2021-01-29 01:00:00,BKK,26.1,70,14
2021-01-29 04:00:00,BKK,29.6,80,16
2021-01-29 07:00:00,BKK,31.6,105,9
2021-01-29 10:00:00,BKK,31.4,140,4
2021-01-29 13:00:00,BKK,29.2,195,1
2021-01-29 16:00:00,BKK,27.6,160,5
2021-01-29 19:00:00,BKK,26.7,120,8
2021-01-29 22:00:00,BKK,26.0,115,8
2021-01-30 01:00:00,BKK,26.1,60,8
2021-01-30 04:00:00,BKK,29.8,80,9
2021-01-30 07:00:00,BKK,31.9,140,4
2021-01-30 10:00:00,BKK,31.9,230,2
2021-01-30 13:00:00,BKK,29.0,55,1
2021-01-30 16:00:00,BKK,27.5,135,9
2021-01-30 19:00:00,BKK,26.5,115,6
2021-01-30 22:00:00,BKK,25.5,95,6
2021-01-31 01:00:00,BKK,26.1,80,13
2021-01-31 04:00:00,BKK,30.1,85,15
2021-01-31 07:00:00,BKK,32.3,145,6
2021-01-31 10:00:00,BKK,31.8,205,9
2021-01-31 13:00:00,BKK,28.5,255,2
2021-01-31 16:00:00,BKK,27.3,150,6
2021-01-31 19:00:00,BKK,26.4,90,5
2021-01-31 22:00:00,BKK,25.5,50,3
2021-02-01 01:00:00,BKK,26.4,35,5
2021-02-01 04:00:00,BKK,31.0,115,7
2021-02-01 07:00:00,BKK,33.4,175,7
2021-02-01 10:00:00,BKK,32.9,220,9
2021-02-01 13:00:00,BKK,29.9,240,6
2021-02-01 16:00:00,BKK,28.4,185,8
2021-02-01 19:00:00,BKK,27.7,190,5
2021-02-01 22:00:00,BKK,26.5,175,5
2021-02-02 01:00:00,BKK,27.3,75,1
2021-02-02 04:00:00,BKK,31.2,130,10
2021-02-02 07:00:00,BKK,33.2,185,9
2021-02-02 10:00:00,BKK,33.0,215,9
2021-02-02 13:00:00,BKK,29.6,215,7
2021-02-02 16:00:00,BKK,28.3,145,11
2021-02-02 19:00:00,BKK,27.4,160,11
2021-02-02 22:00:00,BKK,26.4,175,8
2021-02-03 01:00:00,BKK,27.1,105,7
2021-02-03 04:00:00,BKK,31.1,115,14
2021-02-03 07:00:00,BKK,32.9,170,9
2021-02-03 10:00:00,BKK,31.6,185,11
2021-02-03 13:00:00,BKK,28.9,180,9
2021-02-03 16:00:00,BKK,27.6,175,11
2021-02-03 19:00:00,BKK,26.7,165,8
2021-02-03 22:00:00,BKK,25.7,190,4
2021-02-04 01:00:00,BKK,26.4,85,9
2021-02-04 04:00:00,BKK,30.1,105,15
2021-02-04 07:00:00,BKK,32.5,115,5
2021-02-04 10:00:00,BKK,33.0,115,4
2021-02-04 13:00:00,BKK,28.6,70,6
2021-02-04 16:00:00,BKK,27.5,95,7
2021-02-04 19:00:00,BKK,26.2,125,6
2021-02-04 22:00:00,BKK,25.2,125,5
2021-02-05 01:00:00,BKK,25.9,45,7
2021-02-05 04:00:00,BKK,30.2,100,11
2021-02-05 07:00:00,BKK,32.8,120,3
2021-02-05 10:00:00,BKK,33.0,200,5
2021-02-05 13:00:00,BKK,29.0,115,2
2021-02-05 16:00:00,BKK,27.8,145,8
2021-02-05 19:00:00,BKK,26.5,110,5
2021-02-05 22:00:00,BKK,25.3,95,2
2021-02-06 01:00:00,BKK,26.3,30,6
2021-02-06 04:00:00,BKK,31.0,115,10
2021-02-06 07:00:00,BKK,32.9,175,8
2021-02-06 10:00:00,BKK,32.0,220,11
2021-02-06 13:00:00,BKK,29.1,255,6
2021-02-06 16:00:00,BKK,27.5,205,6
2021-02-06 19:00:00,BKK,26.7,195,7
2021-02-06 22:00:00,BKK,25.7,205,5
2021-02-07 01:00:00,BKK,26.7,20,2
2021-02-07 04:00:00,BKK,30.7,150,11
2021-02-07 07:00:00,BKK,32.4,175,11
2021-02-07 10:00:00,BKK,31.8,215,13
2021-02-07 13:00:00,BKK,28.7,200,12
2021-02-07 16:00:00,BKK,27.6,200,15
2021-02-07 19:00:00,BKK,26.7,195,10
2021-02-07 22:00:00,BKK,26.3,200,8
2021-02-08 01:00:00,BKK,27.5,190,6
2021-02-08 04:00:00,BKK,31.0,180,13
2021-02-08 07:00:00,BKK,32.4,180,11
2021-02-08 10:00:00,BKK,31.5,175,17
2021-02-08 13:00:00,BKK,28.7,195,21
2021-02-08 16:00:00,BKK,28.2,210,21
2021-02-08 19:00:00,BKK,27.2,210,10
2021-02-08 22:00:00,BKK,25.9,270,7
2021-02-09 01:00:00,BKK,26.1,280,9
2021-02-09 04:00:00,BKK,30.2,300,12
2021-02-09 07:00:00,BKK,31.1,240,4
2021-02-09 10:00:00,BKK,29.9,155,4
2021-02-09 13:00:00,BKK,28.3,165,3
2021-02-09 16:00:00,BKK,27.5,190,8
2021-02-09 19:00:00,BKK,26.4,330,8
2021-02-09 22:00:00,BKK,25.9,20,10
2021-02-10 01:00:00,BKK,25.8,40,12
2021-02-10 04:00:00,BKK,29.5,60,13
2021-02-10 07:00:00,BKK,31.1,70,7
2021-02-10 10:00:00,BKK,31.4,165,1
2021-02-10 13:00:00,BKK,28.7,355,5
2021-02-10 16:00:00,BKK,27.8,110,7
2021-02-10 19:00:00,BKK,26.8,115,11
2021-02-10 22:00:00,BKK,25.7,75,6
2021-02-11 01:00:00,BKK,26.2,75,9
2021-02-11 04:00:00,BKK,30.1,30,7
2021-02-11 07:00:00,BKK,32.2,205,2
2021-02-11 10:00:00,BKK,31.7,250,3
2021-02-11 13:00:00,BKK,29.2,65,5
2021-02-11 16:00:00,BKK,28.2,55,12
2021-02-11 19:00:00,BKK,26.8,140,5
2021-02-11 22:00:00,BKK,25.5,355,3
2021-02-12 01:00:00,BKK,26.3,85,7
2021-02-12 04:00:00,BKK,30.1,130,10
2021-02-12 07:00:00,BKK,31.8,155,8
2021-02-12 10:00:00,BKK,31.5,170,7
2021-02-12 13:00:00,BKK,29.1,165,5
2021-02-12 16:00:00,BKK,27.6,190,13
2021-02-12 19:00:00,BKK,26.3,200,9
2021-02-12 22:00:00,BKK,25.8,170,10
2021-02-13 01:00:00,BKK,26.8,155,9
2021-02-13 04:00:00,BKK,30.2,160,12
2021-02-13 07:00:00,BKK,31.8,185,10
2021-02-13 10:00:00,BKK,31.3,200,13
2021-02-13 13:00:00,BKK,28.7,185,11
2021-02-13 16:00:00,BKK,27.3,200,19
2021-02-13 19:00:00,BKK,26.4,190,15
2021-02-13 22:00:00,BKK,26.0,170,12
2021-02-14 01:00:00,BKK,27.1,155,10
2021-02-14 04:00:00,BKK,30.3,160,14
2021-02-14 07:00:00,BKK,31.8,180,13
2021-02-14 10:00:00,BKK,30.4,200,17
2021-02-14 13:00:00,BKK,28.3,180,14
2021-02-14 16:00:00,BKK,27.1,200,19
2021-02-14 19:00:00,BKK,26.3,190,13
2021-02-14 22:00:00,BKK,26.0,180,14
2021-02-15 01:00:00,BKK,27.2,175,18
2021-02-15 04:00:00,BKK,30.3,175,19
2021-02-15 07:00:00,BKK,31.2,190,16
2021-02-15 10:00:00,BKK,30.5,200,16
2021-02-15 13:00:00,BKK,28.0,185,19
2021-02-15 16:00:00,BKK,27.2,190,21
2021-02-15 19:00:00,BKK,26.5,185,16
2021-02-15 22:00:00,BKK,26.2,175,17
2021-02-16 01:00:00,BKK,27.3,175,15
2021-02-16 04:00:00,BKK,30.2,175,16
2021-02-16 07:00:00,BKK,30.7,185,17
2021-02-16 10:00:00,BKK,30.4,180,17
2021-02-16 13:00:00,BKK,28.3,170,18
2021-02-16 16:00:00,BKK,27.3,180,19
2021-02-16 19:00:00,BKK,26.9,185,17
2021-02-16 22:00:00,BKK,26.5,175,16
2021-02-17 01:00:00,BKK,27.4,155,13
2021-02-17 04:00:00,BKK,30.4,150,12
2021-02-17 07:00:00,BKK,31.0,200,13
2021-02-17 10:00:00,BKK,29.9,210,9
2021-02-17 13:00:00,BKK,28.3,200,12
2021-02-17 16:00:00,BKK,27.5,180,13
2021-02-17 19:00:00,BKK,26.9,165,6
2021-02-17 22:00:00,BKK,26.4,110,13
2021-02-18 01:00:00,BKK,26.3,80,18
2021-02-18 04:00:00,BKK,29.5,95,23
2021-02-18 07:00:00,BKK,31.8,110,10
2021-02-18 10:00:00,BKK,31.9,100,3
2021-02-18 13:00:00,BKK,28.5,65,6
2021-02-18 16:00:00,BKK,27.5,60,8
2021-02-18 19:00:00,BKK,26.0,55,17
2021-02-18 22:00:00,BKK,24.3,60,14
2021-02-19 01:00:00,BKK,24.5,75,23
2021-02-19 04:00:00,BKK,28.6,80,22
2021-02-19 07:00:00,BKK,31.5,85,14
2021-02-19 10:00:00,BKK,31.8,70,3
2021-02-19 13:00:00,BKK,29.2,35,8
2021-02-19 16:00:00,BKK,27.8,65,12
2021-02-19 19:00:00,BKK,26.0,60,14
2021-02-19 22:00:00,BKK,24.9,65,14
2021-02-20 01:00:00,BKK,24.8,50,16
2021-02-20 04:00:00,BKK,28.7,95,14
2021-02-20 07:00:00,BKK,31.1,115,8
2021-02-20 10:00:00,BKK,31.5,145,3
2021-02-20 13:00:00,BKK,28.3,230,5
2021-02-20 16:00:00,BKK,27.3,185,4
2021-02-20 19:00:00,BKK,26.3,110,5
2021-02-20 22:00:00,BKK,25.4,125,4
2021-02-21 01:00:00,BKK,26.0,25,3
2021-02-21 04:00:00,BKK,30.0,125,9
2021-02-21 07:00:00,BKK,32.2,185,10
2021-02-21 10:00:00,BKK,31.4,210,8
2021-02-21 13:00:00,BKK,28.5,220,10
2021-02-21 16:00:00,BKK,27.2,195,14
2021-02-21 19:00:00,BKK,26.0,185,10
2021-02-21 22:00:00,BKK,25.2,185,10
2021-02-22 01:00:00,BKK,26.5,205,8
2021-02-22 04:00:00,BKK,29.5,215,10
2021-02-22 07:00:00,BKK,32.2,190,12
2021-02-22 10:00:00,BKK,31.4,200,18
2021-02-22 13:00:00,BKK,28.2,190,21
2021-02-22 16:00:00,BKK,27.0,190,20
2021-02-22 19:00:00,BKK,26.0,175,12
2021-02-22 22:00:00,BKK,25.6,180,16
2021-02-23 01:00:00,BKK,26.5,175,13
2021-02-23 04:00:00,BKK,29.7,190,15
2021-02-23 07:00:00,BKK,31.6,185,14
2021-02-23 10:00:00,BKK,30.8,195,20
2021-02-23 13:00:00,BKK,28.1,190,15
2021-02-23 16:00:00,BKK,27.2,205,16
2021-02-23 19:00:00,BKK,26.1,190,14
2021-02-23 22:00:00,BKK,25.6,180,14
2021-02-24 01:00:00,BKK,27.0,175,16
2021-02-24 04:00:00,BKK,30.7,190,17
2021-02-24 07:00:00,BKK,32.2,185,16
2021-02-24 10:00:00,BKK,31.2,170,20
2021-02-24 13:00:00,BKK,28.1,185,21
2021-02-24 16:00:00,BKK,27.3,190,22
2021-02-24 19:00:00,BKK,26.6,190,18
2021-02-24 22:00:00,BKK,26.2,195,13
2021-02-25 01:00:00,BKK,27.5,185,9
2021-02-25 04:00:00,BKK,31.0,220,11
2021-02-25 07:00:00,BKK,33.4,195,11
2021-02-25 10:00:00,BKK,33.3,155,10
2021-02-25 13:00:00,BKK,30.2,200,20
2021-02-25 16:00:00,BKK,28.6,200,21
2021-02-25 19:00:00,BKK,27.4,205,13
2021-02-25 22:00:00,BKK,25.9,240,7
2021-02-26 01:00:00,BKK,26.4,275,6
2021-02-26 04:00:00,BKK,31.6,235,9
2021-02-26 07:00:00,BKK,33.5,200,13
2021-02-26 10:00:00,BKK,32.9,185,13
2021-02-26 13:00:00,BKK,29.7,170,21
2021-02-26 16:00:00,BKK,27.6,200,19
2021-02-26 19:00:00,BKK,26.8,210,8
2021-02-26 22:00:00,BKK,25.8,220,3
2021-02-27 01:00:00,BKK,27.0,225,3
2021-02-27 04:00:00,BKK,30.8,205,10
2021-02-27 07:00:00,BKK,33.1,195,11
2021-02-27 10:00:00,BKK,33.0,175,16
2021-02-27 13:00:00,BKK,29.8,175,16
2021-02-27 16:00:00,BKK,28.1,200,20
2021-02-27 19:00:00,BKK,26.7,175,13
2021-02-27 22:00:00,BKK,26.2,165,14
2021-02-28 01:00:00,BKK,27.6,170,14
2021-02-28 04:00:00,BKK,31.5,180,17
2021-02-28 07:00:00,BKK,33.1,180,18
2021-02-28 10:00:00,BKK,31.7,180,24
2021-02-28 13:00:00,BKK,28.7,170,21
2021-02-28 16:00:00,BKK,27.6,190,22
2021-02-28 19:00:00,BKK,26.9,170,17
2021-02-28 22:00:00,BKK,26.4,175,16
2021-03-01 01:00:00,BKK,27.8,170,13
2021-03-01 04:00:00,BKK,31.5,185,15
2021-03-01 07:00:00,BKK,32.6,185,17
2021-03-01 10:00:00,BKK,31.7,185,19
2021-03-01 13:00:00,BKK,29.0,175,16
2021-03-01 16:00:00,BKK,28.3,180,18
2021-03-01 19:00:00,BKK,28.1,190,16
2021-03-01 22:00:00,BKK,27.5,185,13
2021-03-02 01:00:00,BKK,28.9,185,9
2021-03-02 04:00:00,BKK,31.6,190,13
2021-03-02 07:00:00,BKK,32.8,185,16
2021-03-02 10:00:00,BKK,31.8,185,20
2021-03-02 13:00:00,BKK,29.2,190,19
2021-03-02 16:00:00,BKK,28.4,185,18
2021-03-02 19:00:00,BKK,27.9,200,12
2021-03-02 22:00:00,BKK,27.6,220,11
2021-03-03 01:00:00,BKK,28.5,215,12
2021-03-03 04:00:00,BKK,31.6,160,10
2021-03-03 07:00:00,BKK,32.6,185,16
2021-03-03 10:00:00,BKK,30.3,170,27
2021-03-03 13:00:00,BKK,28.7,170,25
2021-03-03 16:00:00,BKK,28.4,175,17
2021-03-03 19:00:00,BKK,27.7,205,11
2021-03-03 22:00:00,BKK,27.0,225,10
2021-03-04 01:00:00,BKK,28.3,175,9
2021-03-04 04:00:00,BKK,30.8,160,12
2021-03-04 07:00:00,BKK,31.4,195,12
2021-03-04 10:00:00,BKK,31.6,190,13
2021-03-04 13:00:00,BKK,28.9,190,18
2021-03-04 16:00:00,BKK,28.2,195,19
2021-03-04 19:00:00,BKK,27.6,195,15
2021-03-04 22:00:00,BKK,27.2,210,13
2021-03-05 01:00:00,BKK,28.3,200,12
