,datetime,province,temp,wind_dir,wind_speed
171,2020-07-22 10:00:00,Surat,30.3,55,2
172,2020-07-22 13:00:00,Surat,26.4,230,3
173,2020-07-22 16:00:00,Surat,25.3,185,3
174,2020-07-22 19:00:00,Surat,24.7,200,3
175,2020-07-22 22:00:00,Surat,24.1,230,4
176,2020-07-23 01:00:00,Surat,25.0,220,4
177,2020-07-23 04:00:00,Surat,29.3,245,5
178,2020-07-23 07:00:00,Surat,30.7,185,3
179,2020-07-23 10:00:00,Surat,30.3,125,5
180,2020-07-23 13:00:00,Surat,26.5,140,3
181,2020-07-23 16:00:00,Surat,25.7,170,4
182,2020-07-23 19:00:00,Surat,25.0,200,4
183,2020-07-23 22:00:00,Surat,24.4,225,5
184,2020-07-24 01:00:00,Surat,25.3,260,2
185,2020-07-24 04:00:00,Surat,29.1,300,2
186,2020-07-24 07:00:00,Surat,30.3,25,2
187,2020-07-24 10:00:00,Surat,30.2,50,5
188,2020-07-24 13:00:00,Surat,26.7,65,6
189,2020-07-24 16:00:00,Surat,26.1,125,5
190,2020-07-24 19:00:00,Surat,25.2,175,4
191,2020-07-24 22:00:00,Surat,24.6,215,4
192,2020-07-25 01:00:00,Surat,25.5,210,4
193,2020-07-25 04:00:00,Surat,29.4,215,5
194,2020-07-25 07:00:00,Surat,31.1,205,4
195,2020-07-25 10:00:00,Surat,29.3,135,2
196,2020-07-25 13:00:00,Surat,26.5,165,3
197,2020-07-25 16:00:00,Surat,25.0,155,4
198,2020-07-25 19:00:00,Surat,24.1,245,2
199,2020-07-25 22:00:00,Surat,24.2,225,4
200,2020-07-26 01:00:00,Surat,25.2,215,4
201,2020-07-26 04:00:00,Surat,28.8,230,4
202,2020-07-26 07:00:00,Surat,30.6,250,3
203,2020-07-26 10:00:00,Surat,29.8,230,4
204,2020-07-26 13:00:00,Surat,26.1,230,4
205,2020-07-26 16:00:00,Surat,25.3,190,7
206,2020-07-26 19:00:00,Surat,24.8,205,6
207,2020-07-26 22:00:00,Surat,24.3,205,5
208,2020-07-27 01:00:00,Surat,25.1,210,5
209,2020-07-27 04:00:00,Surat,29.3,230,6
210,2020-07-27 07:00:00,Surat,30.7,205,6
211,2020-07-27 10:00:00,Surat,29.8,165,6
212,2020-07-27 13:00:00,Surat,26.6,215,5
213,2020-07-27 16:00:00,Surat,25.6,215,9
214,2020-07-27 19:00:00,Surat,25.0,210,6
215,2020-07-27 22:00:00,Surat,24.6,220,7
216,2020-07-28 01:00:00,Surat,25.3,230,8
217,2020-07-28 04:00:00,Surat,29.5,215,10
218,2020-07-28 07:00:00,Surat,31.3,215,8
219,2020-07-28 10:00:00,Surat,29.6,210,7
220,2020-07-28 13:00:00,Surat,25.8,230,6
221,2020-07-28 16:00:00,Surat,25.5,235,7
222,2020-07-28 19:00:00,Surat,24.9,210,6
223,2020-07-28 22:00:00,Surat,24.6,220,8
224,2020-07-29 01:00:00,Surat,24.6,210,4
225,2020-07-29 04:00:00,Surat,26.6,205,5
226,2020-07-29 07:00:00,Surat,30.6,235,7
227,2020-07-29 10:00:00,Surat,30.5,240,9
228,2020-07-29 13:00:00,Surat,26.8,270,5
229,2020-07-29 16:00:00,Surat,25.9,240,4
230,2020-07-29 19:00:00,Surat,25.4,240,3
231,2020-07-29 22:00:00,Surat,24.9,220,4
232,2020-07-30 01:00:00,Surat,25.4,235,5
233,2020-07-30 04:00:00,Surat,28.4,225,8
234,2020-07-30 07:00:00,Surat,31.9,255,8
235,2020-07-30 10:00:00,Surat,30.0,265,12
236,2020-07-30 13:00:00,Surat,26.3,240,8
237,2020-07-30 16:00:00,Surat,25.8,220,9
238,2020-07-30 19:00:00,Surat,25.2,210,8
239,2020-07-30 22:00:00,Surat,25.0,210,8
240,2020-07-31 01:00:00,Surat,25.3,215,7
241,2020-07-31 04:00:00,Surat,28.3,230,14
242,2020-07-31 07:00:00,Surat,30.7,240,13
243,2020-07-31 10:00:00,Surat,28.3,250,21
244,2020-07-31 13:00:00,Surat,25.5,220,9
245,2020-07-31 16:00:00,Surat,24.8,215,10
246,2020-07-31 19:00:00,Surat,24.8,220,10
247,2020-07-31 22:00:00,Surat,25.2,220,13
248,2020-08-01 01:00:00,Surat,25.2,215,10
249,2020-08-01 04:00:00,Surat,27.6,230,21
250,2020-08-01 07:00:00,Surat,27.2,250,25
251,2020-08-01 10:00:00,Surat,25.3,250,22
252,2020-08-01 13:00:00,Surat,24.9,235,12
253,2020-08-01 16:00:00,Surat,24.9,235,11
254,2020-08-01 19:00:00,Surat,24.7,225,11
255,2020-08-01 22:00:00,Surat,24.3,220,12
256,2020-08-02 01:00:00,Surat,24.6,220,10
257,2020-08-02 04:00:00,Surat,26.6,235,14
258,2020-08-02 07:00:00,Surat,28.1,245,12
259,2020-08-02 10:00:00,Surat,27.3,235,16
260,2020-08-02 13:00:00,Surat,25.6,220,9
261,2020-08-02 16:00:00,Surat,25.1,225,13
262,2020-08-02 19:00:00,Surat,25.2,215,14
263,2020-08-02 22:00:00,Surat,25.0,220,14
264,2020-08-03 01:00:00,Surat,25.3,230,13
265,2020-08-03 04:00:00,Surat,28.1,225,26
266,2020-08-03 07:00:00,Surat,29.7,235,19
267,2020-08-03 10:00:00,Surat,29.0,230,20
268,2020-08-03 13:00:00,Surat,26.4,205,11
269,2020-08-03 16:00:00,Surat,25.6,205,15
270,2020-08-03 19:00:00,Surat,25.2,210,13
271,2020-08-03 22:00:00,Surat,25.5,210,15
272,2020-08-04 01:00:00,Surat,25.2,230,12
