,datetime,province,temp,wind_dir,wind_speed
201,2020-07-26 04:00:00,Rayong,29.8,200,11
202,2020-07-26 07:00:00,Rayong,30.2,205,9
203,2020-07-26 10:00:00,Rayong,30.2,180,16
204,2020-07-26 13:00:00,Rayong,28.8,180,13
205,2020-07-26 16:00:00,Rayong,28.5,180,14
206,2020-07-26 19:00:00,Rayong,28.3,195,12
207,2020-07-26 22:00:00,Rayong,27.8,195,9
208,2020-07-27 01:00:00,Rayong,28.5,190,11
209,2020-07-27 04:00:00,Rayong,30.0,200,15
210,2020-07-27 07:00:00,Rayong,30.6,215,12
211,2020-07-27 10:00:00,Rayong,30.2,200,14
212,2020-07-27 13:00:00,Rayong,28.8,185,15
213,2020-07-27 16:00:00,Rayong,28.4,180,16
214,2020-07-27 19:00:00,Rayong,28.3,210,13
215,2020-07-27 22:00:00,Rayong,28.2,215,13
216,2020-07-28 01:00:00,Rayong,28.6,185,11
217,2020-07-28 04:00:00,Rayong,30.2,210,10
218,2020-07-28 07:00:00,Rayong,30.6,230,14
219,2020-07-28 10:00:00,Rayong,30.2,215,12
220,2020-07-28 13:00:00,Rayong,28.9,200,13
221,2020-07-28 16:00:00,Rayong,28.6,200,15
222,2020-07-28 19:00:00,Rayong,28.3,210,12
223,2020-07-28 22:00:00,Rayong,28.0,225,11
224,2020-07-29 01:00:00,Rayong,28.5,270,12
225,2020-07-29 04:00:00,Rayong,30.2,290,11
226,2020-07-29 07:00:00,Rayong,30.8,270,15
227,2020-07-29 10:00:00,Rayong,30.4,265,17
228,2020-07-29 13:00:00,Rayong,29.0,245,16
229,2020-07-29 16:00:00,Rayong,28.7,270,24
230,2020-07-29 19:00:00,Rayong,28.5,270,16
231,2020-07-29 22:00:00,Rayong,27.8,255,18
232,2020-07-30 01:00:00,Rayong,27.8,270,12
233,2020-07-30 04:00:00,Rayong,29.3,265,20
234,2020-07-30 07:00:00,Rayong,29.7,260,20
235,2020-07-30 10:00:00,Rayong,30.2,260,22
236,2020-07-30 13:00:00,Rayong,29.1,240,15
237,2020-07-30 16:00:00,Rayong,28.9,255,25
238,2020-07-30 19:00:00,Rayong,28.3,260,24
239,2020-07-30 22:00:00,Rayong,28.0,255,22
240,2020-07-31 01:00:00,Rayong,28.4,265,19
241,2020-07-31 04:00:00,Rayong,29.7,265,22
