,datetime,province,temp,wind_dir,wind_speed
105,2020-07-14 04:00:00,Khonkaen,31.1,240,12
106,2020-07-14 07:00:00,Khonkaen,33.8,220,9
107,2020-07-14 10:00:00,Khonkaen,34.5,200,1
108,2020-07-14 13:00:00,Khonkaen,31.6,80,7
109,2020-07-14 16:00:00,Khonkaen,28.8,70,11
110,2020-07-14 19:00:00,Khonkaen,27.3,150,6
111,2020-07-14 22:00:00,Khonkaen,26.3,205,5
112,2020-07-15 01:00:00,Khonkaen,27.0,205,8
113,2020-07-15 04:00:00,Khonkaen,31.8,240,7
114,2020-07-15 07:00:00,Khonkaen,33.7,205,6
115,2020-07-15 10:00:00,Khonkaen,34.2,165,6
116,2020-07-15 13:00:00,Khonkaen,31.1,190,10
117,2020-07-15 16:00:00,Khonkaen,28.4,235,10
118,2020-07-15 19:00:00,Khonkaen,27.4,220,8
119,2020-07-15 22:00:00,Khonkaen,26.5,185,7
120,2020-07-16 01:00:00,Khonkaen,27.4,210,11
121,2020-07-16 04:00:00,Khonkaen,31.6,205,11
122,2020-07-16 07:00:00,Khonkaen,33.3,165,11
123,2020-07-16 10:00:00,Khonkaen,32.7,155,10
124,2020-07-16 13:00:00,Khonkaen,30.0,135,5
125,2020-07-16 16:00:00,Khonkaen,28.5,170,12
126,2020-07-16 19:00:00,Khonkaen,27.0,170,10
127,2020-07-16 22:00:00,Khonkaen,26.0,180,8
128,2020-07-17 01:00:00,Khonkaen,27.1,205,6
129,2020-07-17 04:00:00,Khonkaen,31.4,185,11
130,2020-07-17 07:00:00,Khonkaen,33.4,175,12
131,2020-07-17 10:00:00,Khonkaen,34.0,185,13
132,2020-07-17 13:00:00,Khonkaen,30.5,195,9
133,2020-07-17 16:00:00,Khonkaen,29.0,180,9
134,2020-07-17 19:00:00,Khonkaen,27.9,200,7
135,2020-07-17 22:00:00,Khonkaen,26.7,225,8
136,2020-07-18 01:00:00,Khonkaen,27.6,210,6
137,2020-07-18 04:00:00,Khonkaen,32.0,210,9
138,2020-07-18 07:00:00,Khonkaen,34.6,200,12
139,2020-07-18 10:00:00,Khonkaen,34.0,235,14
140,2020-07-18 13:00:00,Khonkaen,30.8,215,5
141,2020-07-18 16:00:00,Khonkaen,29.3,250,8
142,2020-07-18 19:00:00,Khonkaen,27.6,210,11
143,2020-07-18 22:00:00,Khonkaen,26.9,215,10
144,2020-07-19 01:00:00,Khonkaen,27.9,215,12
145,2020-07-19 04:00:00,Khonkaen,32.5,235,13
146,2020-07-19 07:00:00,Khonkaen,34.6,215,8
147,2020-07-19 10:00:00,Khonkaen,33.9,205,9
148,2020-07-19 13:00:00,Khonkaen,30.6,210,7
149,2020-07-19 16:00:00,Khonkaen,28.7,245,5
150,2020-07-19 19:00:00,Khonkaen,26.9,175,10
151,2020-07-19 22:00:00,Khonkaen,26.5,225,6
152,2020-07-20 01:00:00,Khonkaen,27.1,165,5
153,2020-07-20 04:00:00,Khonkaen,29.9,180,8
154,2020-07-20 07:00:00,Khonkaen,34.1,200,9
155,2020-07-20 10:00:00,Khonkaen,34.9,240,5
156,2020-07-20 13:00:00,Khonkaen,31.4,155,5
157,2020-07-20 16:00:00,Khonkaen,28.9,160,7
158,2020-07-20 19:00:00,Khonkaen,26.9,195,9
159,2020-07-20 22:00:00,Khonkaen,26.0,195,7
160,2020-07-21 01:00:00,Khonkaen,27.0,160,5
161,2020-07-21 04:00:00,Khonkaen,31.0,170,6
162,2020-07-21 07:00:00,Khonkaen,33.5,140,6
163,2020-07-21 10:00:00,Khonkaen,33.8,140,5
164,2020-07-21 13:00:00,Khonkaen,30.6,175,8
165,2020-07-21 16:00:00,Khonkaen,29.0,200,9
166,2020-07-21 19:00:00,Khonkaen,27.3,235,9
167,2020-07-21 22:00:00,Khonkaen,26.1,240,7
168,2020-07-22 01:00:00,Khonkaen,27.0,260,3
169,2020-07-22 04:00:00,Khonkaen,31.7,195,6
170,2020-07-22 07:00:00,Khonkaen,34.6,195,11
171,2020-07-22 10:00:00,Khonkaen,33.9,180,12
172,2020-07-22 13:00:00,Khonkaen,30.7,140,7
173,2020-07-22 16:00:00,Khonkaen,28.7,140,13
174,2020-07-22 19:00:00,Khonkaen,27.0,170,11
175,2020-07-22 22:00:00,Khonkaen,25.9,170,11
176,2020-07-23 01:00:00,Khonkaen,26.7,190,8
177,2020-07-23 04:00:00,Khonkaen,31.2,195,9
178,2020-07-23 07:00:00,Khonkaen,34.0,165,7
179,2020-07-23 10:00:00,Khonkaen,34.4,160,4
180,2020-07-23 13:00:00,Khonkaen,31.2,130,5
181,2020-07-23 16:00:00,Khonkaen,29.7,125,2
182,2020-07-23 19:00:00,Khonkaen,28.3,160,4
183,2020-07-23 22:00:00,Khonkaen,27.1,140,3
184,2020-07-24 01:00:00,Khonkaen,27.6,215,6
185,2020-07-24 04:00:00,Khonkaen,31.8,195,6
186,2020-07-24 07:00:00,Khonkaen,35.0,180,4
187,2020-07-24 10:00:00,Khonkaen,34.4,140,4
188,2020-07-24 13:00:00,Khonkaen,31.8,165,7
189,2020-07-24 16:00:00,Khonkaen,29.8,170,11
190,2020-07-24 19:00:00,Khonkaen,28.3,195,5
191,2020-07-24 22:00:00,Khonkaen,27.0,195,9
192,2020-07-25 01:00:00,Khonkaen,27.8,200,4
193,2020-07-25 04:00:00,Khonkaen,31.8,160,6
194,2020-07-25 07:00:00,Khonkaen,33.6,130,5
195,2020-07-25 10:00:00,Khonkaen,33.5,130,6
196,2020-07-25 13:00:00,Khonkaen,30.8,135,7
197,2020-07-25 16:00:00,Khonkaen,29.3,155,8
198,2020-07-25 19:00:00,Khonkaen,27.8,195,9
199,2020-07-25 22:00:00,Khonkaen,26.7,215,7
200,2020-07-26 01:00:00,Khonkaen,27.5,215,7
201,2020-07-26 04:00:00,Khonkaen,31.8,180,10
202,2020-07-26 07:00:00,Khonkaen,33.5,205,11
203,2020-07-26 10:00:00,Khonkaen,33.5,250,5
204,2020-07-26 13:00:00,Khonkaen,30.9,190,4
205,2020-07-26 16:00:00,Khonkaen,29.3,235,7
206,2020-07-26 19:00:00,Khonkaen,28.1,190,5
207,2020-07-26 22:00:00,Khonkaen,26.8,205,8
208,2020-07-27 01:00:00,Khonkaen,27.6,220,8
209,2020-07-27 04:00:00,Khonkaen,32.4,225,11
210,2020-07-27 07:00:00,Khonkaen,34.0,205,10
211,2020-07-27 10:00:00,Khonkaen,34.0,230,9
212,2020-07-27 13:00:00,Khonkaen,31.0,215,5
213,2020-07-27 16:00:00,Khonkaen,29.7,220,6
214,2020-07-27 19:00:00,Khonkaen,28.2,200,7
215,2020-07-27 22:00:00,Khonkaen,26.8,225,8
216,2020-07-28 01:00:00,Khonkaen,27.6,240,7
217,2020-07-28 04:00:00,Khonkaen,31.8,230,9
218,2020-07-28 07:00:00,Khonkaen,34.2,220,8
219,2020-07-28 10:00:00,Khonkaen,33.9,225,7
220,2020-07-28 13:00:00,Khonkaen,30.5,210,12
221,2020-07-28 16:00:00,Khonkaen,28.8,250,7
222,2020-07-28 19:00:00,Khonkaen,27.5,185,5
223,2020-07-28 22:00:00,Khonkaen,26.3,235,4
224,2020-07-29 01:00:00,Khonkaen,27.0,220,4
225,2020-07-29 04:00:00,Khonkaen,31.2,245,11
226,2020-07-29 07:00:00,Khonkaen,33.6,275,9
227,2020-07-29 10:00:00,Khonkaen,34.1,295,9
228,2020-07-29 13:00:00,Khonkaen,30.5,280,6
229,2020-07-29 16:00:00,Khonkaen,27.5,255,9
230,2020-07-29 19:00:00,Khonkaen,26.7,250,7
231,2020-07-29 22:00:00,Khonkaen,25.8,275,7
232,2020-07-30 01:00:00,Khonkaen,26.9,305,7
233,2020-07-30 04:00:00,Khonkaen,32.0,305,6
234,2020-07-30 07:00:00,Khonkaen,34.9,285,5
235,2020-07-30 10:00:00,Khonkaen,34.8,260,7
236,2020-07-30 13:00:00,Khonkaen,30.9,220,9
237,2020-07-30 16:00:00,Khonkaen,28.6,230,12
238,2020-07-30 19:00:00,Khonkaen,27.2,250,8
239,2020-07-30 22:00:00,Khonkaen,26.6,245,8
240,2020-07-31 01:00:00,Khonkaen,27.4,280,8
241,2020-07-31 04:00:00,Khonkaen,32.2,310,11
242,2020-07-31 07:00:00,Khonkaen,35.1,295,8
243,2020-07-31 10:00:00,Khonkaen,34.4,335,2
244,2020-07-31 13:00:00,Khonkaen,30.9,85,6
245,2020-07-31 16:00:00,Khonkaen,28.4,200,6
246,2020-07-31 19:00:00,Khonkaen,24.9,220,17
247,2020-07-31 22:00:00,Khonkaen,25.2,225,17
248,2020-08-01 01:00:00,Khonkaen,26.0,230,15
249,2020-08-01 04:00:00,Khonkaen,27.5,230,15
250,2020-08-01 07:00:00,Khonkaen,27.6,205,12
251,2020-08-01 10:00:00,Khonkaen,26.8,200,11
252,2020-08-01 13:00:00,Khonkaen,26.8,185,11
253,2020-08-01 16:00:00,Khonkaen,26.2,215,18
254,2020-08-01 19:00:00,Khonkaen,25.2,240,21
255,2020-08-01 22:00:00,Khonkaen,24.7,235,28
256,2020-08-02 01:00:00,Khonkaen,24.2,225,22
257,2020-08-02 04:00:00,Khonkaen,24.2,225,28
258,2020-08-02 07:00:00,Khonkaen,24.4,230,24
259,2020-08-02 10:00:00,Khonkaen,24.4,225,19
260,2020-08-02 13:00:00,Khonkaen,24.0,220,17
261,2020-08-02 16:00:00,Khonkaen,24.6,205,19
262,2020-08-02 19:00:00,Khonkaen,24.5,195,20
263,2020-08-02 22:00:00,Khonkaen,24.1,200,19
264,2020-08-03 01:00:00,Khonkaen,24.6,180,16
265,2020-08-03 04:00:00,Khonkaen,24.7,195,17
266,2020-08-03 07:00:00,Khonkaen,27.6,215,18
267,2020-08-03 10:00:00,Khonkaen,28.0,215,22
268,2020-08-03 13:00:00,Khonkaen,25.7,220,16
269,2020-08-03 16:00:00,Khonkaen,25.4,205,13
270,2020-08-03 19:00:00,Khonkaen,25.3,210,14
271,2020-08-03 22:00:00,Khonkaen,24.5,185,11
272,2020-08-04 01:00:00,Khonkaen,25.2,175,12
273,2020-08-04 04:00:00,Khonkaen,27.8,220,21
274,2020-08-04 07:00:00,Khonkaen,30.4,210,18
275,2020-08-04 10:00:00,Khonkaen,29.7,220,20
276,2020-08-04 13:00:00,Khonkaen,26.7,220,12
277,2020-08-04 16:00:00,Khonkaen,25.9,220,15
278,2020-08-04 19:00:00,Khonkaen,25.4,210,10
279,2020-08-04 22:00:00,Khonkaen,24.8,200,15
280,2020-08-05 01:00:00,Khonkaen,24.6,215,6
281,2020-08-05 04:00:00,Khonkaen,26.4,240,11
282,2020-08-05 07:00:00,Khonkaen,25.4,240,9
283,2020-08-05 10:00:00,Khonkaen,27.2,270,7
284,2020-08-05 13:00:00,Khonkaen,26.3,210,6
285,2020-08-05 16:00:00,Khonkaen,25.2,200,8
286,2020-08-05 19:00:00,Khonkaen,24.8,205,9
287,2020-08-05 22:00:00,Khonkaen,24.4,225,6
288,2020-08-06 01:00:00,Khonkaen,25.0,250,8
289,2020-08-06 04:00:00,Khonkaen,28.2,285,8
290,2020-08-06 07:00:00,Khonkaen,30.5,320,6
291,2020-08-06 10:00:00,Khonkaen,31.3,340,6
292,2020-08-06 13:00:00,Khonkaen,28.0,50,7
293,2020-08-06 16:00:00,Khonkaen,26.9,80,6
294,2020-08-06 19:00:00,Khonkaen,26.2,340,2
295,2020-08-06 22:00:00,Khonkaen,25.8,325,2
296,2020-08-07 01:00:00,Khonkaen,26.5,295,3
297,2020-08-07 04:00:00,Khonkaen,29.5,245,7
298,2020-08-07 07:00:00,Khonkaen,30.4,210,7
299,2020-08-07 10:00:00,Khonkaen,31.5,190,6
300,2020-08-07 13:00:00,Khonkaen,28.6,200,8
301,2020-08-07 16:00:00,Khonkaen,27.3,210,8
302,2020-08-07 19:00:00,Khonkaen,26.1,215,10
303,2020-08-07 22:00:00,Khonkaen,25.0,230,7
304,2020-08-08 01:00:00,Khonkaen,25.7,205,5
305,2020-08-08 04:00:00,Khonkaen,30.1,200,7
306,2020-08-08 07:00:00,Khonkaen,32.6,185,7
307,2020-08-08 10:00:00,Khonkaen,33.0,170,7
308,2020-08-08 13:00:00,Khonkaen,29.9,185,8
309,2020-08-08 16:00:00,Khonkaen,28.6,210,11
310,2020-08-08 19:00:00,Khonkaen,26.8,220,12
311,2020-08-08 22:00:00,Khonkaen,25.8,220,10
312,2020-08-09 01:00:00,Khonkaen,26.3,220,13
313,2020-08-09 04:00:00,Khonkaen,30.5,245,12
314,2020-08-09 07:00:00,Khonkaen,32.8,235,10
315,2020-08-09 10:00:00,Khonkaen,32.5,225,11
316,2020-08-09 13:00:00,Khonkaen,28.6,215,8
317,2020-08-09 16:00:00,Khonkaen,27.1,205,11
318,2020-08-09 19:00:00,Khonkaen,26.2,195,11
319,2020-08-09 22:00:00,Khonkaen,25.6,200,12
320,2020-08-10 01:00:00,Khonkaen,26.4,205,15
321,2020-08-10 04:00:00,Khonkaen,30.7,230,20
322,2020-08-10 07:00:00,Khonkaen,32.9,235,12
323,2020-08-10 10:00:00,Khonkaen,32.6,240,15
324,2020-08-10 13:00:00,Khonkaen,28.5,215,10
325,2020-08-10 16:00:00,Khonkaen,27.2,225,14
326,2020-08-10 19:00:00,Khonkaen,26.6,215,11
327,2020-08-10 22:00:00,Khonkaen,25.7,230,12
328,2020-08-11 01:00:00,Khonkaen,26.3,225,9
329,2020-08-11 04:00:00,Khonkaen,30.8,240,12
330,2020-08-11 07:00:00,Khonkaen,34.0,220,9
331,2020-08-11 10:00:00,Khonkaen,33.2,220,16
332,2020-08-11 13:00:00,Khonkaen,28.2,225,8
333,2020-08-11 16:00:00,Khonkaen,26.6,235,12
334,2020-08-11 19:00:00,Khonkaen,26.0,235,9
335,2020-08-11 22:00:00,Khonkaen,25.8,230,9
336,2020-08-12 01:00:00,Khonkaen,25.9,225,12
337,2020-08-12 04:00:00,Khonkaen,29.4,225,10
338,2020-08-12 07:00:00,Khonkaen,32.2,205,8
339,2020-08-12 10:00:00,Khonkaen,32.9,210,9
340,2020-08-12 13:00:00,Khonkaen,27.6,195,12
341,2020-08-12 16:00:00,Khonkaen,26.3,190,16
342,2020-08-12 19:00:00,Khonkaen,25.1,210,18
343,2020-08-12 22:00:00,Khonkaen,24.7,195,13
344,2020-08-13 01:00:00,Khonkaen,25.2,190,12
345,2020-08-13 04:00:00,Khonkaen,27.1,185,19
346,2020-08-13 07:00:00,Khonkaen,28.1,180,14
347,2020-08-13 10:00:00,Khonkaen,30.4,175,17
348,2020-08-13 13:00:00,Khonkaen,25.5,190,17
349,2020-08-13 16:00:00,Khonkaen,24.9,190,17
350,2020-08-13 19:00:00,Khonkaen,24.6,205,15
351,2020-08-13 22:00:00,Khonkaen,24.0,205,16
352,2020-08-14 01:00:00,Khonkaen,24.1,220,13
353,2020-08-14 04:00:00,Khonkaen,26.4,195,12
354,2020-08-14 07:00:00,Khonkaen,25.7,190,16
355,2020-08-14 10:00:00,Khonkaen,27.9,220,14
356,2020-08-14 13:00:00,Khonkaen,25.3,210,12
357,2020-08-14 16:00:00,Khonkaen,24.7,195,19
358,2020-08-14 19:00:00,Khonkaen,23.7,215,14
359,2020-08-14 22:00:00,Khonkaen,23.3,230,16
360,2020-08-15 01:00:00,Khonkaen,23.6,215,8
